开立医疗,513.62
中航电子,511.88
远洋集团,510.84
雏鹰农牧,510.29
海特高新,506.3
双林股份,504.83
东方国信,504.700000000001
通灵珠宝,503.7
中国南方航空股份,502.83
浙商证券,502.47
汇冠股份,496.32
久之洋,493.05
佛山照明,492.86
广汽集团,489.51
恒泰艾普,482
欧亚集团,481.04
深科技,477.48
建研集团,472.44
广东鸿图,470.61
合肥百货,467.35
怡球资源,466.86
华润啤酒,466.63
东方电气,464.97
红太阳,463.78
海航基础,460.8
潍柴动力,457.87
冠昊生物,455.25
哈投股份,455.14
中航高科,454.89
金域医学,453.84
中国中车,452.47
深圳新星,449.32
山鼎设计,447.58
上海新阳,444.47
桂冠电力,437.82
天顺风能,437.3
锦富技术,437.04
仙坛股份,434.99
雅本化学,416.93
郑煤机,412.93
红日药业,411.85
百洋股份,406.5
南岭民爆,406.38
太极实业,406.06
国金证券,402.98
士兰微,400.66
大参林,395.38
汉威科技,388.81
天际股份,385.53
东方集团,384.28
万年青,383.46
模塑科技,379.97
万业企业,376.3
贝达药业,374.35
联合光电,372.9
*ST华泽,370.64
太古股份公司A,367.1
索通发展,366.2
日发精机,358.06
中国武夷,356.89
福耀玻璃,356.5
新南洋,348.65
申能股份,347.01
中旗股份,340.05
奥飞娱乐,336.74
华东科技,336.54
韶钢松山,333.32
郴电国际,332.56
隆基机械,328.52
五矿发展,327.84
哈尔斯,326.37
航天工程,326.08
东华科技,326.01
世茂股份,325.36
皇庭国际,316.41
新海宜,316.16
万里扬,315.34
视源股份,312.51
立昂技术,310.38
联发股份,309.8
昆药集团,308.6
正业科技,305.85
再升科技,302.46
青岛金王,300.7
高能环境,296.28
网宿科技,292.09
江化微,291.62
锌业股份,288.22
安诺其,287.14
苏州科达,285.06
亚盛集团,284.2
天房发展,284.16
炼石有色,278.47
贝斯特,277.62
瑞特股份,277.19
大豪科技,275.21
海虹控股,273.82
特锐德,272.6
丰华股份,271.19
赤天化,267.89
桃李面包,267.56
华峰氨纶,267.5
钢研高纳,262.14
万科企业,262.08
腾邦国际,261.02
理邦仪器,253.54
启迪古汉,253.34
科恒股份,252.43
中航资本,251.73
光威复材,251.52
恒邦股份,248.88
华联综超,248.49
金蝶国际,248.2
柳钢股份,244.9
恒安国际,244.06
云南能投,243.5
景兴纸业,237.83
浙大网新,236.81
枫叶教育,229.94
迈克生物,229.46
龙源电力,227.59
光明地产,227.4
捷顺科技,227.27
顺发恒业,224.43
中化化肥,223.85
太阳能,220.24
百利科技,218.35
湖北能源,216.79
现代制药,215.88
凤凰股份,214.9
炬华科技,214.03
万顺股份,213.73
恒银金融,210
银河娱乐,207.65
庞大集团,202.8
京汉股份,202.24
山东海化,201.23
石药集团,200.04
正邦科技,197.15
高鸿股份,196.84
荣安地产,196.05
久其软件,195.48
龙源技术,195.14
广誉远,192.66
万润股份,192.42
杭锅股份,190.61
贵研铂业,190.46
中华企业,190.24
星源材质,189.96
天马精化,189.79
金达威,189.75
亿纬锂能,189.6
智慧松德,188.81
拓尔思,187.97
东睦股份,187.39
海宁皮城,185.93
易成新能,184.8
万达电影,183.88
中石化冠德,183.6
南洋科技,182.1
三钢闽光,181.6
云投生态,180.66
迪瑞医疗,180.65
朗玛信息,176.31
永利股份,169.28
数字政通,168.08
宁波海运,165
宝信软件,164.55
神州高铁,163.51
骆驼股份,160.8
大庆华科,159.52
方大集团,159.15
中央商场,157.94
二六三,157.12
特发信息,157.04
雪榕生物,155.73
黑芝麻,155.54
京运通,153.46
飞利信,147.25
七匹狼,145.63
长川科技,143.58
龙头股份,142.92
森马服饰,142.17
会稽山,141.83
好莱客,139.84
长源电力,138.9
风华高科,138.24
浪潮信息,136.8
舒泰神,136.5
信义玻璃,135.3
天津港,134.66
台华新材,131.25
盛运环保,128.45
证通电子,125.88
康芝药业,125
鲁商置业,124.07
云赛智联,123.58
南大光电,123.2
新希望,118.36
麦捷科技,118.17
盛和资源,114.25
共进股份,113.74
三维通信,112.97
沙钢股份,108.47
晶方科技,107.05
创意信息,106.57
华力创通,106.03
凯利泰,105.3
蓝晓科技,105.15
恒生银行,102.99
康斯特,101.4
科力尔,100.98
辰欣药业,100.26
邮储银行,99.99
北讯集团,99.83
嘉化能源,99.78
金智科技,96.1400000000001
中银香港,95.99
澳洋顺昌,90.25
中粮地产,87.32
渤海轮渡,86.52
铁龙物流,85.98
同济堂,85.38
新疆众和,78.21
南京熊猫,76
哈三联,74.79
申通快递,74.76
光环新网,74.7
盛屯矿业,74.29
新大洲A,73.88
丽珠医药,70.09
华自科技,70.03
秦港股份,68.2
兴蓉环境,68.11
菲利华,67.04
云海金属,64.78
骅威文化,64.05
中环股份,62.4
双塔食品,62.2
威海广泰,59.58
中山公用,59.3200000000001
华润三九,58.0000000000005
中国银河,55.95
新兴铸管,55.74
中曼石油,55.72
天海投资,55.33
恒通股份,55
金晶科技,54.58
梦百合,50.63
联美控股,47.02
九牧王,46.14
滨化股份,45.41
潮宏基,43.72
上海莱士,43.66
亚太科技,43.38
天宇股份,41.4
东华软件,38.38
三毛派神,38.17
梅轮电梯,38.01
熙菱信息,37.98
东阳光科,37.54
东莞控股,36.74
红蜻蜓,36.3
张裕A,36
华邦健康,35.81
美好置业,34.35
韶能股份,33.2
燕京啤酒,32.1
美尚生态,31.46
广汽集团,31.2
亚士创能,30.8
拉夏贝尔,30.48
永鼎股份,28.9
玖龙纸业,28.09
中远海能,25.4
广泽股份,24.33
电工合金,22.84
新澳股份,22.78
宁波港,21.98
横店影视,21.8
福星股份,21.43
国美通讯,20.99
金牌厨柜,20.84
恒宝股份,20.13
益生股份,19.84
英派斯,19.35
辽宁成大,18.88
信威集团,18.32
洽洽食品,18.22
原尚股份,17.92
理文造纸,17.57
畅联股份,15.86
酒钢宏兴,15.86
中科信息,15.48
豫园股份,15.23
中润资源,14.88
上海梅林,14.83
中国出版,14.15
岱勒新材,13.02
广东骏亚,12.54
财信发展,12.52
奥拓电子,12.3
大东南,11.14
凯恩股份,11.08
奥瑞金,10.37
卫光生物,10.29
大博医疗,9.84
永兴特钢,9.6
兆驰股份,9.51
兆新股份,8.96
江铃汽车,8.68
东方航空,8.46
包钢股份,8.21
